id_str,favorite_count,retweet_count,user_verified,user_followers_count,user_listed_count,user_friends_count,user_favourites_count
553505242554175489,21,149,True,10404101,41769,370,135
688814621034213376,82,266,True,4037974,21356,3,0
507634536176300032,1645,530,True,2302502,4523,2459,59310
693676692309700609,695,367,True,46300960,206488,904,18483
544306719686656000,55,199,True,52259,1977,250,14
521444489697583104,42,145,False,12674,42,384,8171
547158281005719552,165,103,True,441779,2153,4300,13149
524929497205055488,46,223,True,9531490,88104,560,6
650710483289419776,135,97,False,518289,2484,2,0
715268937873760256,151,288,True,11494515,84636,5667,1221
764753085675761664,404,867,True,42930393,140013,3,0
707305999971921920,184,221,False,323324,1083,201775,257497
524981436252950528,28,148,True,40228,993,13481,23921
525024518713397249,50,167,False,1098,53,786,2993
692765809425408000,187,278,True,10422199,91952,388,3351
574004164570841088,153,135,True,15423187,60462,528,32
500332933098385408,116,178,False,330,20,195,8388
531565935128498176,84,109,True,361208,4536,1510,73832
427689948398231552,58,317,True,14011037,98162,7035,2912
500278045597368320,40,147,True,3076426,23049,553,963
504131654810877952,317,551,True,57464652,186645,120,21
763404633217835009,1951,1292,True,2168740,11960,1175,2347
520132836594970625,59,147,True,241680,2378,1202,22515
538724882461097986,395,565,True,1033749,8649,970,56349
677950378785271808,3536,1849,True,144213,7232,653,1236
693855615618322432,1066,477,True,11773589,35680,115586,29866
507257950868885504,161,341,True,14011037,98162,7035,2912
531161914689482752,105,198,True,418697,6305,1316,4464
524937542131793920,17,175,True,3702,58,318,2384
693204483501887488,423,251,True,2168740,11960,1175,2347
690926324903317504,761,371,True,12947306,61498,229,0
693107789007339521,1430,1081,True,12947306,61498,229,0
692364468442021889,701,338,True,15840086,31545,31410,20075
524940659778920448,11,171,True,1837027,14526,586,879
489865454312099840,33,115,True,541230,3602,4279,1766
690567125128351744,1815,1188,True,12947306,61498,229,0
521789009576476673,86,303,True,127749,883,350,2703
407290084593913856,330,422,False,24989,61,174,4932
690522824797196288,365,329,True,42930393,140013,3,0
407185422523977728,12,112,False,504,1,602,379
514517470238240768,414,838,True,2892376,45779,145,259
543443188934250496,278,271,True,46300958,206488,904,18483
524950339074523137,209,520,True,1525,46,3532,327
531634492528939008,1058,920,True,7401908,24509,974,14389
534392174876839936,53,146,True,3197635,24616,1146,3
678277910537588737,466,259,True,1091907,9140,3922,3370
730516765525082112,79,109,True,254407,5050,68,220
427944719612915712,26,138,True,15565107,96075,1657,4448
407262953533353984,55,106,True,821833,20646,226,1584
555003887753494528,74,182,True,18974876,67270,269,0
535474861616148480,20,143,True,2087,76,1039,456
336873759271157760,112,573,True,766373,5241,1017,3141
518665533089406976,48,161,True,3076426,23049,553,963
544457299667202048,70,103,True,1803916,14245,866,1643
520338188213444608,139,216,True,17647427,117015,908,1194
524881688825167872,157,176,True,1944383,10520,9296,2746
562093717201616896,235,268,True,4048813,15576,635,22742
693216311502073856,296,385,True,5570386,51531,217,76
521717368264093696,152,267,True,36559,1022,830,53502
507918114567499776,305,327,True,57464653,186645,120,21
553271856786968576,32,100,False,25479,500,18219,5315
509114008587100160,781,649,True,11773589,35680,115586,29866
553549686129561600,29,226,True,3076426,23049,553,963
692688891174739968,528,256,True,4295369,19611,8018,10253
525711899359318016,15,138,False,109530,42,430,4788
653285570383335424,262,204,True,215090,259,4906,36536
516411927506206721,60,120,True,663394,9007,5794,18597
533811170889568256,57,93,True,152792,924,73888,13982
500279189405433858,52,89,False,122644,443,7915,61288
482880640560271361,50,173,True,766373,5241,1017,3141
510916464631889920,40,232,True,9531490,88104,560,6
692927739066740741,592,325,True,11428321,72830,10,2
554958414905094144,39,125,True,3076426,23049,553,963
407262869152358400,102,123,True,11494515,84636,5667,1221
501774251901198336,54,151,False,11468,236,2834,436
525088864416043008,35,98,True,1837027,14526,586,879
688520025754304512,897,526,True,12947306,61498,229,0
714851393861881857,188,211,False,23590,159,531,33024
536804445678755840,692,832,True,3197635,24616,1146,3
701539698452393986,126,103,True,46300958,206488,904,18483
692812029611089920,3875,2981,True,4073707,34775,628,2305
532284831783460864,433,493,True,1635350,19094,11628,2014
728101712762834944,205,118,False,140,0,153,4383
504304227246538752,15,27,True,4073707,34775,628,2305
761355585724055553,1914,680,True,12947306,61498,229,0
532602376398462976,292,183,False,1167763,3142,116,1166
407244865018155008,110,107,False,1095,3,1006,9946
509031495101874176,346,320,True,6581881,23930,2908,5654
714998347111669760,4218,2107,True,11828221,22465,1459,975
510916725953417218,41,123,True,11494515,84636,5667,1221
693452449173086210,944,488,True,11428321,72830,10,2
553098571323437056,58,113,False,9901,273,9964,18563
543586319168196608,514,374,True,7520117,44780,1823,785
525008463819464704,98,98,True,8739,511,2141,1805
688932211714818048,475,257,True,2863963,31338,98567,2213
536991428694376448,149,182,True,241680,2378,1202,22515
489820657291911168,49,206,True,7516283,52555,512,298
547101266313089024,134,188,False,205,0,0,19
514420223873941504,92,107,True,1916321,6927,369,14
547807913671405568,209,121,False,123771,1402,203,4868
407264593027670016,71,112,False,30853,263,33652,7624
764368020391223296,54,95,False,12764,27,4637,179408
532275347413544961,101,252,True,11494515,84636,5667,1221
693083689098477568,902,267,True,35286038,60861,319,707
693925198630821889,1882,1927,True,35286038,60861,319,707
553579224402235393,24,112,True,10404101,41769,370,135
524928878075457536,59,400,True,2911696,15253,1175,6119
519704006826807296,68,311,True,5410152,22121,907,1293
407292452060815360,104,153,True,5126124,11610,5772,4669
692113799546048513,1920,1269,True,15840086,31545,31410,20075
542423103834296323,298,254,True,5899179,37725,570,167508
525029684095221760,63,127,False,236098,3920,8269,293
767218194385866752,7414,3334,True,35286038,60861,319,707
552568163431247873,239,479,True,15423187,60462,528,32
683158807959089152,147,294,True,1111234,14455,2356,302
503714147138166784,53,293,False,17501,262,300,25284
693459931022913536,1223,1004,True,6314707,38762,339,133
538374385665449985,62,192,True,161437,5156,3259,925
766452700049473536,2047,718,True,57464653,186645,120,21
544567299102244864,108,127,True,300420,2507,5939,18102
510916647373516800,22,152,True,8712168,63201,1085,138
523863683928457216,672,1254,True,7516283,52555,512,298
693457310824468480,587,395,True,12947306,61498,229,0
707310135291416576,32,78,True,231823,2790,582,40318
551106793959862272,110,124,True,4073707,34775,628,2305
687673284436082689,780,392,True,11773589,35680,115586,29866
693594331735683072,533,394,True,12947306,61498,229,0
407167928313081856,346,351,True,1655943,8018,2289,19532
500389488217309184,78,125,True,116108,1970,759,1301
691616143161819136,463,497,True,974433,11919,4627,12813
552848620375261184,20,118,True,1797211,32524,661,4863
650254360727973889,78,141,False,52731,784,1740,10631
500284699546517505,52,96,True,121378,2002,4962,9649
539658034382123008,36,114,False,18688,767,2906,90730
531607884220485632,424,958,True,38843,1753,5904,21806
498280126254428160,39,120,True,290370,3966,954,161632
767715524222578688,1215,535,True,11428321,72830,10,2
616686132387028992,136,264,True,653404,14869,4,422
693126696132804608,1042,779,True,12947306,61498,229,0
692764799315398656,299,369,True,57464653,186645,120,21
687630364936957952,337,292,True,144213,7232,653,1236
532276370953752576,65,224,True,7520118,44780,1823,785
516321020815228929,18,102,True,1328284,9596,114,970
534445263528947712,20,103,True,21799765,123618,1114,749
407253198395555840,105,252,True,2650393,37581,169,1420
553103772852191233,99,199,False,2743,114,808,1564
692423131726749697,281,366,True,3588963,33385,6924,2506
504441156575297536,168,139,True,572100,2910,1367,16944
525408908484280321,624,951,True,2524610,14000,2308,667
535474881090322432,47,338,True,14011037,98162,7035,2912
517712193841037312,372,85,True,2013001,690,495,1937
489872500462190593,77,329,True,206695,6507,2362,24903
524294016435634178,58,105,True,2845,68,39,6
767768054163996672,4195,2148,True,35286040,60861,319,707
510507736287961088,25,141,True,2055527,23370,2366,58
692506143147606016,566,268,True,4073707,34775,628,2305
510922415468449792,59,129,True,478693,1680,6743,55110
407198615137181696,747,1830,False,27627,81,23750,8792
552146635707666433,141,117,True,1061828,9909,11692,4658
760109079133990912,103,124,True,2239356,3131,97,248
407290871856369664,307,338,False,873642,524,680951,308
685633217160998912,619,436,True,2955311,15522,6616,4319
532208816692416512,228,121,True,6581881,23930,2908,5654
574062768896212992,159,199,True,15423186,60462,528,32
524951893467234304,15,115,True,2911696,15253,1175,6119
516414874348298240,94,169,True,13377,432,1047,14466
538930446814703616,196,167,True,141922,1859,634,102474
523545090099523584,67,168,True,4817,138,1407,11837
692004901455556608,820,414,True,12947306,61498,229,0
531525016794697729,30,105,True,14011037,98162,7035,2912
553550301886955520,77,683,True,21799765,123618,1114,749
525040836757958657,370,676,True,2911696,15253,1175,6119
692748204064927745,432,427,True,6314707,38762,339,133
427780584979836929,15,113,True,8712168,63201,1085,138
723477822950395904,110,116,True,3076426,23049,553,963
524993533212897281,67,188,True,930913,4792,330,60
651044059222556674,966,868,True,104765,1302,981,1
499683602452717569,507,847,False,6180,173,5132,17819
527272948680622080,40,138,False,236098,3920,8269,293
523098334421319680,12,153,False,109530,42,430,4788
504448356584677377,324,948,False,7392,432,398,255
514555852351479808,85,188,True,805895,6574,706,595
707300612862566400,48,130,True,643093,7530,9583,3396
528676615207653376,135,159,True,3197635,24616,1146,3
692190570140340229,465,245,True,42930394,140013,3,0
524944881941495809,307,1007,True,2911696,15253,1175,6119
407223928084766721,130,280,True,3224372,22612,2759,1133
387031585834278912,13,108,False,55477,1521,1421,853
693492159635443714,200,257,True,11494515,84636,5667,1221
534364937939062784,38,131,True,3197635,24616,1146,3
692747901815119872,116,360,True,9531490,88104,560,6
693214543615561729,984,494,True,47430257,145524,1106,1432
531733274968989696,34,94,True,27805286,120719,71,13
547525843749470208,839,739,True,11773589,35680,115586,29866
514308277803294721,363,369,False,2419353,4968,2878353,112932
518866406512025602,256,705,True,57464653,186645,120,21
688461902821855232,311,344,True,42930394,140013,3,0
559863517151784960,459,406,True,1846430,3663,4198,11532
556541489388724224,1033,288,True,4974149,8853,19400,66027
693873151659249669,638,398,True,12947306,61498,229,0
544328894812549121,128,444,True,3076426,23049,553,963
542320823915536384,58,119,False,46494,390,32883,23605
508002575858561024,53,134,True,21799765,123618,1114,749
531973383198887936,170,132,True,2013937,11035,739,3543
633397936563560449,26,279,True,1587528,25906,2733,6848
576829262927413248,33,56,False,31135,608,17374,43167
514495841600811009,103,242,True,17040966,104261,495,536
693056396250652672,590,262,True,11428321,72830,10,2
692528931459694592,379,559,True,57464653,186645,120,21
